rt,serialno,division,puma10,puma20,region,st,adjhsg,adjinc,wgtp,np,typehugq,accessinet,acr,ags,bath,bdsp,bld,broadbnd,compothx,conp,dialup,elefp,elep,fs,fulfp,fulp,gasfp,gasp,hfl,hispeed,hotwat,insp,laptop,mhp,mrgi,mrgp,mrgt,mrgx,othsvcex,refr,rmsp,rntm,rntp,rwat,rwatpr,satellite,sink,smartphone,smp,stov,tablet,tel,ten,vacs,valp,veh,watfp,watp,yrblt,cplt,fincp,fparc,grntp,grpip,hhl,hhlanp,hhldragep,hhldrhisp,hhldrrac1p,hht,hht2,hincp,hugcl,hupac,hupaoc,huparc,kit,lngi,multg,mv,noc,npf,npp,nr,nrc,ocpip,partner,plm,plmprp,psf,r18,r60,r65,resmode,smocp,smx,srnt,sval,taxamt,wif,wkexrel,workstat,faccessp,facrp,fagsp,fbathp,fbdsp,fbldp,fbroadbndp,fcompothxp,fconp,fdialupp,felep,ffincp,ffsp,ffulp,fgasp,fgrntp,fhflp,fhincp,fhispeedp,fhotwatp,finsp,fkitp,flaptopp,fmhp,fmrgip,fmrgp,fmrgtp,fmrgxp,fmvp,fothsvcexp,fplmp,fplmprp,frefrp,frmsp,frntmp,frntp,frwatp,frwatprp,fsatellitep,fsinkp,fsmartphonp,fsmocp,fsmp,fsmxhp,fsmxsp,fstovp,ftabletp,ftaxp,ftelp,ftenp,fvacsp,fvalp,fvehp,fwatp,fyrbltp,wgtp1,wgtp2,wgtp3,wgtp4,wgtp5,wgtp6,wgtp7,wgtp8,wgtp9,wgtp10,wgtp11,wgtp12,wgtp13,wgtp14,wgtp15,wgtp16,wgtp17,wgtp18,wgtp19,wgtp20,wgtp21,wgtp22,wgtp23,wgtp24,wgtp25,wgtp26,wgtp27,wgtp28,wgtp29,wgtp30,wgtp31,wgtp32,wgtp33,wgtp34,wgtp35,wgtp36,wgtp37,wgtp38,wgtp39,wgtp40,wgtp41,wgtp42,wgtp43,wgtp44,wgtp45,wgtp46,wgtp47,wgtp48,wgtp49,wgtp50,wgtp51,wgtp52,wgtp53,wgtp54,wgtp55,wgtp56,wgtp57,wgtp58,wgtp59,wgtp60,wgtp61,wgtp62,wgtp63,wgtp64,wgtp65,wgtp66,wgtp67,wgtp68,wgtp69,wgtp70,wgtp71,wgtp72,wgtp73,wgtp74,wgtp75,wgtp76,wgtp77,wgtp78,wgtp79,wgtp80,family_type,median_sss,income,below_ess_inc,below_ess_finc,below_35_finc
H,2022HU0012223,5,-9,54001,3,51,1000000,1042311,18,2,1,1,1,NA,1,2,03,2,2,NA,2,3,100,2,2,NA,3,NA,3,1,9,NA,1,NA,NA,NA,NA,NA,2,1,6,2,1600,1,9,2,1,1,NA,1,2,1,3,NA,NA,2,3,30,1980,NA,NA,NA,1703,37,1,9500,26,01,1,5,12,55000,0,4,4,4,1,1,1,1,0,NA,0,1,0,NA,0,1,9,0,0,0,0,3,NA,NA,1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,12,7,22,3,20,37,14,17,23,8,20,41,17,25,26,5,18,13,5,20,13,5,32,5,30,27,15,16,15,9,24,20,14,24,34,5,13,18,20,14,10,38,24,41,5,5,12,19,23,36,27,6,15,5,4,32,16,23,30,18,20,22,18,27,10,8,16,27,17,24,16,5,16,6,5,19,26,19,a1i0p0s0t0,28273.535,55000,No,NA,NA
H,2022HU0012547,5,-9,54001,3,51,1000000,1042311,27,1,1,1,1,NA,1,4,02,2,2,0,2,3,2700,2,2,NA,3,NA,3,1,9,3000,1,NA,NA,NA,NA,3,2,1,11,NA,NA,1,9,2,1,1,NA,1,1,1,2,NA,1000000,1,3,1200,1980,NA,NA,NA,NA,NA,1,9500,55,01,1,6,05,85000,0,4,4,4,1,1,1,4,0,NA,0,0,0,54,0,1,9,0,0,0,0,3,3846,NA,0,1,9500,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,37,22,32,49,26,46,25,25,43,28,8,42,52,9,36,31,8,28,7,8,27,24,27,38,30,48,21,28,36,31,7,46,57,6,28,26,6,19,46,34,28,26,22,8,22,7,30,27,8,34,47,8,9,42,26,21,33,26,36,56,28,21,28,11,24,8,27,29,8,27,64,10,8,54,27,27,53,27,8,a1i0p0s0t0,28273.535,85000,No,NA,NA
H,2022HU0013165,5,-9,10901,3,51,1000000,1042311,13,2,1,1,2,1,1,1,02,1,2,0,2,3,150,2,2,NA,4,60,3,2,9,1700,1,NA,NA,NA,NA,3,2,1,5,NA,NA,1,9,1,1,1,NA,1,2,1,2,NA,400000,4,2,NA,2000,1,66620,4,NA,NA,1,9500,72,01,1,1,02,66620,0,4,4,4,1,1,1,5,0,2,0,0,0,9,0,1,9,0,0,2,2,3,523,NA,0,1,2050,0,09,09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,14,4,5,3,3,10,3,11,5,15,15,15,14,3,5,16,11,11,18,31,20,12,17,14,14,32,16,25,11,20,24,28,20,18,15,24,28,6,4,13,15,5,4,4,3,11,4,17,5,19,13,13,14,4,3,13,12,11,13,24,30,13,14,11,14,23,12,24,15,25,17,18,18,14,16,29,35,4,a2i0p0s0t0,43378.545,66620,No,No,No
H,2022HU0013897,5,-9,10901,3,51,1000000,1042311,24,1,1,3,1,NA,1,3,01,NA,2,0,NA,3,600,2,2,NA,3,NA,3,NA,9,0,2,0,NA,NA,NA,3,NA,1,7,NA,NA,1,9,NA,1,2,NA,1,2,1,2,NA,500000,0,3,50,1939,NA,NA,NA,NA,NA,1,9500,72,01,2,6,05,42200,0,4,4,4,1,1,1,7,0,NA,0,0,0,18,0,1,9,0,0,1,1,3,619,NA,0,0,175,NA,NA,NA,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,56,12,18,44,23,7,8,5,24,24,25,23,32,42,38,39,26,6,26,7,51,24,21,55,28,9,7,6,27,23,27,27,17,37,33,42,32,9,33,53,6,27,20,6,24,30,31,38,22,23,26,33,30,10,8,7,18,51,24,33,7,26,26,5,19,41,27,48,35,31,29,34,30,6,6,8,25,38,31,8,a1i0p0s0t0,28273.535,42200,No,NA,NA
H,2022HU0017958,5,-9,54001,3,51,1000000,1042311,21,1,1,1,NA,NA,1,2,06,1,2,NA,2,3,170,1,2,NA,4,20,1,1,9,NA,1,NA,NA,NA,NA,NA,2,1,4,2,1100,1,9,2,1,1,NA,1,2,1,3,NA,NA,1,3,750,1940,NA,NA,NA,1353,101,1,9500,41,01,1,6,05,12500,0,4,4,4,1,1,1,4,0,NA,0,0,0,NA,0,1,9,0,0,0,0,3,NA,NA,1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,8,6,6,7,30,19,25,7,25,23,18,28,18,18,46,32,23,25,33,19,20,28,26,20,18,59,7,21,19,8,5,17,40,42,22,7,41,7,34,35,6,5,8,8,50,19,22,6,39,18,18,31,23,27,40,18,21,18,36,27,22,15,18,19,21,44,9,17,22,5,5,20,33,37,31,8,36,8,20,a1i0p0s0t0,28273.535,12500,Yes,NA,NA
H,2022HU0020759,5,-9,10901,3,51,1000000,1042311,8,2,1,1,1,NA,1,3,03,1,2,0,2,3,100,2,2,NA,4,70,1,1,9,1900,1,NA,1,2700,1,1,2,1,5,NA,NA,1,9,2,1,1,NA,1,1,1,1,NA,920000,1,3,700,2010,1,538000,4,NA,NA,4,3220,72,01,1,1,02,538000,0,4,4,4,1,1,1,2,0,2,0,0,0,7,0,1,9,0,0,2,2,3,2928,3,0,1,9500,0,09,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,8,9,10,2,6,2,10,8,3,8,12,3,4,15,9,10,9,2,7,3,9,7,10,12,7,12,9,13,14,6,2,16,15,2,11,10,2,3,8,3,8,10,10,12,10,16,9,8,12,8,3,13,16,2,9,9,2,12,7,15,10,7,9,2,9,3,6,9,2,7,13,2,2,16,9,8,15,11,a2i0p0s0t0,43378.545,538000,No,No,No
H,2022HU0021522,5,-9,54001,3,51,1000000,1042311,17,2,1,1,NA,NA,1,2,07,1,2,NA,2,3,180,2,2,NA,3,NA,3,1,9,NA,1,NA,NA,NA,NA,NA,2,1,4,2,1400,1,9,2,1,1,NA,1,1,1,3,NA,NA,1,3,20,2010,1,20000,4,1582,95,1,9500,61,01,1,1,02,20000,0,4,4,4,1,1,1,1,0,2,0,0,0,NA,0,1,9,0,0,2,0,3,NA,NA,1,0,NA,1,06,07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13,29,13,4,18,17,4,18,32,25,23,23,17,21,20,16,5,4,31,29,17,5,15,34,20,13,26,14,6,4,4,22,16,18,21,15,27,26,5,4,18,29,18,4,17,19,5,20,29,33,28,18,18,17,15,11,5,6,27,32,18,5,18,28,14,15,34,20,4,5,6,16,18,16,18,15,26,28,a2i0p0s0t0,43378.545,20000,Yes,Yes,Yes
H,2022HU0021582,5,-9,10901,3,51,1000000,1042311,11,3,1,2,NA,NA,1,2,08,NA,2,NA,NA,3,40,2,2,NA,3,NA,3,NA,9,NA,1,NA,NA,NA,NA,NA,NA,1,4,2,2000,1,9,NA,1,1,NA,1,1,1,3,NA,NA,5,3,500,2020,1,664500,2,2082,4,1,9500,50,01,1,1,01,664500,0,2,2,2,1,1,1,1,1,3,0,0,1,NA,0,1,9,0,1,0,0,3,NA,NA,1,0,NA,3,04,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,19,11,3,3,11,10,11,9,10,18,12,3,17,10,15,11,4,4,13,19,3,10,18,14,8,11,11,11,11,4,8,19,4,8,4,13,20,3,9,15,2,12,21,21,11,10,12,10,11,3,12,23,3,12,3,11,17,20,12,3,18,9,4,4,9,13,12,10,8,21,12,4,20,9,17,12,4,21,a2i0p0s0t1,49006.325,664500,No,No,No
H,2022HU0024157,5,-9,10901,3,51,1000000,1042311,12,1,1,1,3,1,1,3,02,1,2,0,2,3,150,2,2,NA,4,300,2,1,9,1600,2,NA,2,800,2,1,2,1,6,NA,NA,1,9,2,1,1,300,1,1,1,1,NA,280000,1,2,NA,1939,NA,NA,NA,NA,NA,1,9500,81,01,1,6,05,20000,0,4,4,4,1,1,1,7,0,NA,0,0,0,101,0,1,9,0,0,1,1,1,1921,2,0,0,2850,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,10,13,4,9,3,16,12,3,13,32,4,4,21,11,13,27,11,19,4,12,12,10,22,10,17,15,12,15,11,4,19,21,4,10,11,3,11,4,3,10,14,12,22,15,17,12,11,20,8,4,19,17,3,14,16,4,11,3,21,13,13,13,4,11,4,13,14,2,12,25,3,4,20,13,15,25,11,16,27,a1i0p0s0t0,28273.535,20000,Yes,NA,NA
H,2022HU0024835,5,-9,54001,3,51,1000000,1042311,16,2,1,1,1,NA,1,4,02,1,2,0,2,3,180,2,2,NA,3,NA,3,1,9,750,1,NA,1,1600,1,1,2,1,9,NA,NA,1,9,2,1,1,NA,1,2,1,1,NA,360000,2,3,360,1960,3,NA,NA,NA,NA,1,9500,43,01,1,7,04,99000,0,4,4,4,1,1,1,3,0,NA,0,1,0,22,4,1,9,0,0,0,0,3,1810,3,0,1,3250,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,16,4,15,29,15,6,5,16,15,5,22,13,25,28,19,27,5,14,15,15,19,5,13,26,18,4,5,19,19,6,26,18,30,23,16,27,4,14,18,16,15,33,15,5,14,31,27,16,18,29,5,15,6,5,19,6,21,13,18,18,16,20,14,4,13,27,26,19,18,24,5,15,5,5,16,6,26,15,a2i0p0s0t0,43378.545,99000,No,NA,NA
H,2022HU0026755,5,-9,54001,3,51,1000000,1042311,72,2,1,1,NA,NA,1,2,04,1,2,NA,2,3,130,2,2,NA,3,NA,3,1,9,NA,1,NA,NA,NA,NA,NA,2,1,4,2,750,1,9,2,1,1,NA,1,1,1,3,NA,NA,1,1,NA,1960,NA,37290,4,880,28,1,9500,71,01,2,3,07,37290,0,4,4,4,1,1,1,4,0,2,0,0,0,NA,0,1,9,0,0,1,1,2,NA,NA,1,0,NA,0,15,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101,25,25,90,71,75,68,75,57,67,102,71,62,35,28,102,97,19,83,57,37,139,141,65,79,44,64,65,75,105,33,56,79,107,102,33,15,81,68,51,121,30,22,80,79,98,98,62,58,58,104,72,62,18,24,63,91,32,92,103,27,73,74,52,63,30,53,101,101,80,42,62,114,124,110,37,35,116,62,66,a2i0p0s0t0,43378.545,37290,Yes,Yes,No
H,2022HU0028898,5,-9,54001,3,51,1000000,1042311,19,1,1,3,1,NA,1,2,03,NA,2,0,NA,3,50,2,2,NA,4,290,1,NA,9,820,2,NA,NA,NA,NA,3,NA,1,5,NA,NA,1,9,NA,1,2,NA,1,2,1,2,NA,250000,0,3,60,1980,NA,NA,NA,NA,NA,1,9500,94,01,2,6,05,162000,0,4,4,4,1,1,1,7,0,NA,0,0,0,4,0,1,9,0,0,1,1,1,568,NA,0,1,1850,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,23,43,5,27,20,15,18,19,28,20,5,43,19,17,26,31,17,19,22,24,25,20,25,12,25,6,5,6,6,50,18,21,4,32,18,11,22,5,6,8,35,27,6,25,28,10,17,17,19,20,9,27,18,13,28,33,19,20,25,16,18,17,12,16,27,6,7,10,7,24,24,21,9,34,23,21,22,6,a1i0p0s0t0,28273.535,162000,No,NA,NA
H,2022HU0030863,5,-9,10901,3,51,1000000,1042311,17,2,1,1,NA,NA,1,3,07,1,2,NA,2,3,30,2,2,NA,4,30,2,1,9,NA,1,NA,NA,NA,NA,NA,2,1,4,2,540,1,9,2,1,1,NA,1,1,1,3,NA,NA,2,1,NA,2000,NA,NA,NA,600,15,1,9500,24,01,2,5,12,49000,0,4,4,4,1,1,1,1,0,NA,0,1,0,NA,0,1,9,0,0,0,0,3,NA,NA,1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,12,15,4,18,8,14,7,10,4,3,17,15,7,6,15,8,6,38,26,27,20,19,14,24,26,32,16,29,15,16,53,39,14,23,25,14,14,15,18,22,16,18,6,11,7,37,8,8,6,10,19,16,7,4,12,4,4,21,34,20,21,18,24,22,24,39,13,15,21,18,43,22,20,16,22,18,17,29,a1i0p0s0t0,28273.535,49000,No,NA,NA
H,2022HU0033543,5,-9,54001,3,51,1000000,1042311,10,2,1,1,1,NA,1,3,02,1,2,0,2,3,80,2,2,NA,4,90,3,1,9,460,1,NA,NA,NA,NA,3,2,1,12,NA,NA,1,9,2,1,1,250,1,2,1,1,NA,450000,2,3,360,1960,1,41100,4,NA,NA,1,9500,66,01,1,1,02,41100,0,4,4,4,1,1,1,7,0,2,0,0,0,26,0,1,9,0,0,2,2,3,897,2,0,1,4850,2,05,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,17,9,5,10,12,13,4,9,3,23,11,16,13,9,12,18,16,10,9,13,9,5,10,3,3,20,12,13,12,9,16,15,17,3,4,8,8,14,20,14,3,9,17,7,11,9,17,9,14,4,11,3,10,10,9,3,3,12,12,3,11,19,10,22,17,3,9,3,10,9,3,10,4,19,18,10,9,3,a2i0p0s0t0,43378.545,41100,Yes,Yes,No
H,2022HU0035149,5,-9,54001,3,51,1000000,1042311,29,2,1,1,1,NA,1,4,02,1,2,0,2,3,130,2,2,NA,4,70,1,1,9,800,1,NA,1,1500,1,1,2,1,7,NA,NA,1,9,2,1,1,NA,1,1,1,1,NA,450000,1,3,400,1960,1,113400,4,NA,NA,1,9500,33,01,1,1,02,113400,0,4,4,4,1,1,1,4,0,2,0,0,0,18,0,1,9,0,0,0,0,3,1733,3,0,1,2450,2,02,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,24,9,7,10,35,36,41,35,22,61,44,34,37,10,21,44,17,24,6,54,29,16,14,12,32,42,35,22,25,57,46,61,28,7,19,43,29,43,7,46,34,8,8,10,38,34,27,27,33,48,39,34,40,13,22,32,15,24,10,41,34,8,9,12,35,24,25,22,29,58,63,59,36,9,42,44,42,25,7,a2i0p0s0t0,43378.545,113400,No,No,No
H,2022HU0035966,5,-9,54001,3,51,1000000,1042311,12,2,1,1,1,NA,1,3,03,1,2,0,2,3,160,2,2,NA,3,NA,3,1,9,650,1,NA,NA,NA,NA,3,1,1,6,NA,NA,1,9,2,1,1,NA,1,2,1,2,NA,280000,1,3,560,1980,1,84510,4,NA,NA,1,9500,83,01,1,1,02,84510,0,4,4,4,1,1,1,4,0,2,0,0,0,6,0,1,9,0,0,2,2,3,436,NA,0,1,2050,0,09,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,15,12,11,5,5,10,2,19,3,18,9,19,19,16,11,12,18,12,24,14,4,20,22,15,11,4,14,16,11,11,4,9,10,20,19,3,4,12,6,11,19,3,3,11,14,25,15,14,15,15,25,13,14,3,3,18,18,19,13,5,13,12,9,16,27,11,16,3,25,3,9,4,3,12,14,13,13,4,a2i0p0s0t0,43378.545,84510,No,No,No
H,2022HU0036879,5,-9,10901,3,51,1000000,1042311,47,4,1,1,2,1,1,3,02,1,2,0,2,3,330,2,2,NA,3,NA,3,1,9,1000,1,NA,1,1100,1,1,2,1,9,NA,NA,1,9,2,1,1,NA,1,1,1,1,NA,300000,6,2,NA,1990,1,244500,4,NA,NA,1,9500,58,01,1,1,02,244500,0,4,4,4,1,1,1,6,0,4,0,0,0,7,0,1,9,1,0,0,0,1,1430,3,0,1,1850,3,01,01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,50,38,48,63,88,49,91,12,88,17,71,21,15,37,48,43,42,42,58,50,14,69,61,39,40,16,52,65,39,42,14,41,46,61,58,15,17,77,13,57,50,45,51,16,14,39,13,82,16,66,40,84,73,50,48,42,47,34,51,51,78,16,15,45,47,62,54,47,54,56,77,50,47,13,18,94,87,17,69,a4c0,57262.759999999995,244500,No,No,No
H,2022HU0037613,5,-9,10901,3,51,1000000,1042311,25,2,1,3,3,1,1,3,02,NA,2,0,NA,3,150,2,3,1000,3,NA,6,NA,9,850,2,NA,2,1100,1,1,NA,1,5,NA,NA,1,9,NA,1,1,NA,1,2,1,1,NA,150000,4,2,NA,1990,1,63000,4,NA,NA,1,9500,65,01,1,1,02,63000,0,4,4,4,1,1,1,6,0,2,0,0,0,27,0,1,9,0,0,1,1,1,1404,3,0,0,1150,1,07,07,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,36,8,7,9,29,37,21,10,32,23,9,29,46,48,42,22,28,27,23,11,21,43,39,30,16,7,25,43,29,23,45,28,7,10,8,23,27,32,21,10,20,40,41,43,24,7,23,42,26,33,46,24,6,7,11,26,24,23,21,35,21,7,11,10,31,45,24,10,23,24,8,23,39,29,32,29,25,30,36,25,a2i0p0s0t0,43378.545,63000,No,No,No
H,2022HU0039313,5,-9,10901,3,51,1000000,1042311,9,2,1,1,2,1,1,3,02,1,2,0,2,3,100,2,3,400,4,130,2,1,9,1400,1,NA,NA,NA,NA,3,2,1,7,NA,NA,1,9,2,1,1,NA,1,2,1,2,NA,500000,2,2,NA,1939,1,87300,4,NA,NA,1,9500,56,01,1,1,02,87300,0,4,4,4,1,1,1,4,0,2,0,0,0,10,0,1,9,0,0,0,0,1,726,NA,0,1,4150,2,04,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19,3,8,18,14,11,11,10,11,11,3,10,19,4,11,3,8,18,8,2,17,3,10,12,15,10,7,8,11,12,3,8,15,2,8,3,11,13,8,3,13,2,9,14,16,9,8,9,9,11,4,8,15,2,9,2,12,16,9,4,15,3,9,15,16,10,11,8,9,9,3,8,21,3,9,3,10,17,10,4,a2i0p0s0t0,43378.545,87300,No,No,No
